,Adj Close,Adj Close,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
,UCOBANK.NS,UNIONBANK.NS,UCOBANK.NS,UNIONBANK.NS,UCOBANK.NS,UNIONBANK.NS,UCOBANK.NS,UNIONBANK.NS,UCOBANK.NS,UNIONBANK.NS,UCOBANK.NS,UNIONBANK.NS
Date,,,,,,,,,,,,
2020-04-15,9.300000190734863,26.53295135498047,9.300000190734863,28.950000762939453,9.449999809265137,29.600000381469727,9.149999618530273,28.350000381469727,9.149999618530273,28.350000381469727,570114,4087115
2020-04-16,9.899999618530273,26.853729248046875,9.899999618530273,29.299999237060547,10.0,29.600000381469727,9.199999809265137,28.399999618530273,9.399999618530273,28.850000381469727,1056673,3600789
2020-04-17,10.5,26.670429229736328,10.5,29.100000381469727,10.75,30.399999618530273,9.949999809265137,28.950000762939453,10.199999809265137,30.200000762939453,1247637,4092763
2020-04-20,12.600000381469727,27.037031173706055,12.600000381469727,29.5,12.600000381469727,30.299999237060547,10.75,29.049999237060547,11.0,29.149999618530273,1354048,11500241
2020-04-21,14.649999618530273,25.799741744995117,14.649999618530273,28.149999618530273,14.949999809265137,29.049999237060547,12.850000381469727,28.0,13.949999809265137,29.0,8726543,4159450
2020-04-22,14.899999618530273,26.074697494506836,14.899999618530273,28.450000762939453,15.899999618530273,28.75,14.449999809265137,28.0,14.949999809265137,28.149999618530273,5471322,4383029
2020-04-23,14.050000190734863,26.028871536254883,14.050000190734863,28.399999618530273,14.949999809265137,28.799999237060547,14.0,28.299999237060547,14.800000190734863,28.450000762939453,2195822,2417157
2020-04-24,12.649999618530273,25.341487884521484,12.649999618530273,27.649999618530273,13.5,28.299999237060547,12.649999618530273,27.600000381469727,13.399999618530273,28.0,2671506,3189565
2020-04-27,12.149999618530273,25.158187866210938,12.149999618530273,27.450000762939453,13.0,27.950000762939453,11.649999618530273,27.350000381469727,12.649999618530273,27.799999237060547,2961794,5446987
2020-04-28,12.199999809265137,24.562454223632812,12.199999809265137,26.799999237060547,12.649999618530273,27.600000381469727,12.100000381469727,26.600000381469727,12.300000190734863,27.5,1070063,6274030
2020-04-29,12.699999809265137,24.791582107543945,12.699999809265137,27.049999237060547,13.0,27.350000381469727,12.050000190734863,26.700000762939453,12.149999618530273,27.0,2614922,4322727
2020-04-30,12.800000190734863,24.974884033203125,12.800000190734863,27.25,13.100000381469727,27.75,12.600000381469727,27.149999618530273,13.0,27.399999618530273,1238741,4760552
2020-05-04,12.25,23.920900344848633,12.25,26.100000381469727,12.449999809265137,26.75,12.050000190734863,26.0,12.399999618530273,26.549999237060547,849434,3334752
2020-05-05,12.199999809265137,23.370994567871094,12.199999809265137,25.5,12.600000381469727,26.5,12.149999618530273,25.450000762939453,12.600000381469727,26.5,426755,3831287
2020-05-06,12.050000190734863,22.454483032226562,12.050000190734863,24.5,12.300000190734863,25.649999618530273,11.800000190734863,24.399999618530273,12.300000190734863,25.600000381469727,594467,5048379
2020-05-07,11.949999809265137,22.087879180908203,11.949999809265137,24.100000381469727,12.300000190734863,24.75,11.899999618530273,24.049999237060547,12.100000381469727,24.5,654798,4227682
2020-05-08,11.850000381469727,21.81292724609375,11.850000381469727,23.799999237060547,12.199999809265137,24.450000762939453,11.75,23.600000381469727,12.0,24.25,646208,2897417
2020-05-11,11.649999618530273,21.858753204345703,11.649999618530273,23.850000381469727,12.0,24.100000381469727,11.550000190734863,23.600000381469727,11.949999809265137,24.0,706768,2550388
2020-05-12,11.300000190734863,21.950403213500977,11.300000190734863,23.950000762939453,11.5,24.100000381469727,11.100000381469727,23.25,11.5,23.549999237060547,747651,2397272
2020-05-13,11.949999809265137,23.004390716552734,11.949999809265137,25.100000381469727,12.399999618530273,25.75,11.649999618530273,24.399999618530273,11.949999809265137,25.75,1375680,7005233
2020-05-14,11.75,22.7752628326416,11.75,24.850000381469727,12.0,25.299999237060547,11.649999618530273,24.700000762939453,12.0,25.0,538664,2628947
2020-05-15,11.699999809265137,22.637786865234375,11.699999809265137,24.700000762939453,11.800000190734863,24.950000762939453,11.600000381469727,24.299999237060547,11.800000190734863,24.850000381469727,338101,3201505
2020-05-18,11.25,21.62962532043457,11.25,23.600000381469727,11.850000381469727,24.700000762939453,11.199999809265137,23.200000762939453,11.800000190734863,24.700000762939453,603630,4069503
2020-05-19,11.0,20.988067626953125,11.0,22.899999618530273,11.449999809265137,23.850000381469727,10.75,22.799999237060547,11.399999618530273,23.649999618530273,635963,3836156
2020-05-20,11.0,21.07971954345703,11.0,23.0,11.100000381469727,23.200000762939453,10.699999809265137,22.649999618530273,11.0,22.899999618530273,847259,2250707
2020-05-21,11.100000381469727,21.26302146911621,11.100000381469727,23.200000762939453,11.25,23.600000381469727,10.899999618530273,22.899999618530273,10.899999618530273,23.0,644984,2766730
2020-05-22,10.949999809265137,20.942243576049805,10.949999809265137,22.850000381469727,11.300000190734863,23.600000381469727,10.850000381469727,22.649999618530273,11.100000381469727,23.200000762939453,660034,3421837
2020-05-26,10.899999618530273,20.988067626953125,10.899999618530273,22.899999618530273,11.100000381469727,23.25,10.850000381469727,22.850000381469727,11.0,23.049999237060547,460052,1495192
2020-05-27,11.0,21.308847427368164,11.0,23.25,11.050000190734863,23.5,10.699999809265137,22.649999618530273,10.850000381469727,22.899999618530273,707877,3265393
2020-05-28,11.0,21.44632339477539,11.0,23.399999618530273,11.199999809265137,24.0,10.949999809265137,23.299999237060547,11.050000190734863,23.299999237060547,430731,2766110
2020-05-29,10.949999809265137,21.67544937133789,10.949999809265137,23.649999618530273,11.050000190734863,23.799999237060547,10.899999618530273,23.149999618530273,11.0,23.299999237060547,419140,2463870
2020-06-01,11.699999809265137,23.370994567871094,11.699999809265137,25.5,12.0,25.899999618530273,11.0,24.0,11.0,24.049999237060547,2575000,6981967
2020-06-02,11.649999618530273,23.508468627929688,11.649999618530273,25.649999618530273,12.100000381469727,25.850000381469727,11.550000190734863,25.149999618530273,11.850000381469727,25.5,1522395,3592260
2020-06-03,12.399999618530273,25.570615768432617,12.399999618530273,27.899999618530273,12.800000190734863,28.850000381469727,11.800000190734863,26.0,11.850000381469727,26.0,6830065,14205413
2020-06-04,12.300000190734863,26.71625328063965,12.300000190734863,29.149999618530273,12.850000381469727,30.5,12.199999809265137,28.0,12.449999809265137,28.0,2347094,13887365
2020-06-05,12.75,27.816064834594727,12.75,30.350000381469727,12.899999618530273,30.600000381469727,12.199999809265137,29.399999618530273,12.5,30.0,3614027,8522437
2020-06-08,13.100000381469727,27.082857131958008,13.100000381469727,29.549999237060547,13.5,31.700000762939453,13.050000190734863,29.299999237060547,13.100000381469727,31.299999237060547,2897264,9682131
2020-06-09,12.75,26.028871536254883,12.75,28.399999618530273,13.199999809265137,30.299999237060547,12.5,28.049999237060547,13.100000381469727,29.799999237060547,1677356,8140153
2020-06-10,13.550000190734863,26.853729248046875,13.550000190734863,29.299999237060547,14.199999809265137,29.700000762939453,12.600000381469727,28.350000381469727,12.75,28.649999618530273,5806678,5551984
2020-06-11,13.0,26.34964942932129,13.0,28.75,13.899999618530273,29.649999618530273,12.899999618530273,28.549999237060547,13.550000190734863,29.5,3075651,6408707
2020-06-12,12.850000381469727,26.257999420166016,12.850000381469727,28.649999618530273,12.949999809265137,28.799999237060547,12.100000381469727,27.100000381469727,12.600000381469727,27.549999237060547,1807249,4618964
2020-06-15,13.300000190734863,26.807905197143555,13.300000190734863,29.25,13.75,29.950000762939453,12.850000381469727,28.149999618530273,13.0,28.649999618530273,3941124,8309644
2020-06-16,12.949999809265137,26.487125396728516,12.949999809265137,28.899999618530273,13.699999809265137,30.399999618530273,12.699999809265137,27.850000381469727,13.550000190734863,30.149999618530273,2365447,6255832
2020-06-17,12.850000381469727,26.57877540588379,12.850000381469727,29.0,13.149999618530273,29.25,12.699999809265137,28.100000381469727,12.949999809265137,28.850000381469727,1304326,4026677
2020-06-18,12.899999618530273,26.94537925720215,12.899999618530273,29.399999618530273,13.0,29.649999618530273,12.800000190734863,28.899999618530273,12.850000381469727,28.950000762939453,1191770,3798169
2020-06-19,13.050000190734863,28.136842727661133,13.050000190734863,30.700000762939453,13.100000381469727,31.700000762939453,12.899999618530273,29.299999237060547,13.100000381469727,29.799999237060547,1379989,14607168
2020-06-22,14.0,30.061511993408203,14.0,32.79999923706055,14.199999809265137,33.29999923706055,13.199999809265137,31.0,13.5,31.0,6939587,15635325
2020-06-23,14.25,32.94852066040039,14.25,35.95000076293945,14.600000381469727,36.54999923706055,14.050000190734863,33.5,14.050000190734863,33.849998474121094,7441337,24991472
2020-06-24,13.949999809265137,30.153165817260742,13.949999809265137,32.900001525878906,14.5,36.5,13.899999618530273,32.29999923706055,14.5,36.5,3970641,23197023
2020-06-25,13.949999809265137,30.51976776123047,13.949999809265137,33.29999923706055,14.350000381469727,33.5,13.550000190734863,31.799999237060547,13.949999809265137,32.650001525878906,2586461,6228569
2020-06-26,16.149999618530273,31.023847579956055,16.149999618530273,33.849998474121094,16.700000762939453,35.400001525878906,14.350000381469727,33.25,14.449999809265137,33.79999923706055,51883915,6842752
2020-06-29,15.0,30.015687942504883,15.0,32.75,16.049999237060547,33.54999923706055,14.800000190734863,32.349998474121094,16.049999237060547,33.54999923706055,12402582,4223319
2020-06-30,14.850000381469727,29.145004272460938,14.850000381469727,31.799999237060547,15.699999809265137,33.29999923706055,14.300000190734863,31.700000762939453,15.600000381469727,33.04999923706055,12647744,3493404
2020-07-01,15.050000190734863,29.78656005859375,15.050000190734863,32.5,15.449999809265137,32.599998474121094,14.25,31.549999237060547,14.449999809265137,32.0,6711491,4275027
2020-07-02,14.649999618530273,29.694910049438477,14.649999618530273,32.400001525878906,15.149999618530273,32.95000076293945,14.149999618530273,32.099998474121094,14.850000381469727,32.5,3544752,3526830
2020-07-03,14.399999618530273,29.374130249023438,14.399999618530273,32.04999923706055,14.899999618530273,32.75,14.399999618530273,32.0,14.75,32.70000076293945,2347842,2757251
2020-07-06,14.149999618530273,29.511608123779297,14.149999618530273,32.20000076293945,14.649999618530273,32.5,14.100000381469727,32.099998474121094,14.5,32.349998474121094,2570103,2888852
2020-07-07,13.949999809265137,29.465782165527344,13.949999809265137,32.150001525878906,14.199999809265137,32.400001525878906,13.699999809265137,32.0,14.199999809265137,32.400001525878906,3446723,2295839
2020-07-08,14.0,29.78656005859375,14.0,32.5,14.699999809265137,34.0,13.899999618530273,32.150001525878906,13.949999809265137,32.29999923706055,8054643,13531643
2020-07-09,14.149999618530273,29.969863891601562,14.149999618530273,32.70000076293945,14.350000381469727,33.150001525878906,14.0,32.5,14.149999618530273,32.79999923706055,2304374,3649853
2020-07-10,13.949999809265137,29.374130249023438,13.949999809265137,32.04999923706055,14.100000381469727,32.599998474121094,13.800000190734863,31.75,14.0,32.5,1980287,3550490
2020-07-13,13.75,28.915874481201172,13.75,31.549999237060547,14.050000190734863,32.45000076293945,13.699999809265137,31.350000381469727,13.899999618530273,32.099998474121094,1462601,2943667
2020-07-14,13.300000190734863,27.907716751098633,13.300000190734863,30.450000762939453,13.75,31.399999618530273,13.25,30.25,13.649999618530273,31.200000762939453,1280746,3246712
2020-07-15,13.199999809265137,27.632762908935547,13.199999809265137,30.149999618530273,13.600000381469727,31.0,13.100000381469727,30.100000381469727,13.5,30.700000762939453,1019166,2398475
2020-07-16,13.0,27.403635025024414,13.0,29.899999618530273,13.350000381469727,30.200000762939453,12.649999618530273,29.600000381469727,13.25,30.149999618530273,1790622,2581989
2020-07-17,13.149999618530273,28.68674659729004,13.149999618530273,31.299999237060547,13.350000381469727,31.649999618530273,12.899999618530273,29.75,13.050000190734863,29.899999618530273,1435923,4796816
2020-07-20,13.600000381469727,28.45762062072754,13.600000381469727,31.049999237060547,13.949999809265137,31.700000762939453,13.25,30.850000381469727,13.300000190734863,31.549999237060547,1987073,4122366
2020-07-21,14.5,28.549272537231445,14.5,31.149999618530273,15.800000190734863,31.850000381469727,14.300000190734863,31.0,15.800000190734863,31.649999618530273,12313745,2655547
2020-07-22,14.149999618530273,28.228492736816406,14.149999618530273,30.799999237060547,14.649999618530273,31.350000381469727,13.5,30.549999237060547,14.600000381469727,31.25,3349831,2256504
2020-07-23,14.149999618530273,28.27431869506836,14.149999618530273,30.850000381469727,14.399999618530273,31.25,14.050000190734863,30.600000381469727,14.199999809265137,30.75,4601785,2760242
2020-07-24,13.75,27.999366760253906,13.75,30.549999237060547,14.100000381469727,30.75,13.699999809265137,30.299999237060547,14.0,30.700000762939453,2450865,2084425
2020-07-27,13.149999618530273,27.082857131958008,13.149999618530273,29.549999237060547,13.899999618530273,30.549999237060547,13.100000381469727,29.5,13.850000381469727,30.399999618530273,1734799,3252249
2020-07-28,13.199999809265137,26.7620792388916,13.199999809265137,29.200000762939453,13.350000381469727,29.850000381469727,13.050000190734863,28.899999618530273,13.25,29.5,1068802,2759742
2020-07-29,14.0,27.220335006713867,14.0,29.700000762939453,14.399999618530273,30.450000762939453,13.100000381469727,29.200000762939453,13.100000381469727,29.5,7969846,4300467
2020-07-30,14.199999809265137,26.853729248046875,14.199999809265137,29.299999237060547,14.699999809265137,30.100000381469727,14.050000190734863,29.149999618530273,14.350000381469727,30.0,3799620,2010269
2020-07-31,14.050000190734863,26.57877540588379,14.050000190734863,29.0,15.449999809265137,29.350000381469727,14.0,28.799999237060547,14.350000381469727,29.0,21192248,2359190
2020-08-03,14.100000381469727,26.624601364135742,14.100000381469727,29.049999237060547,14.350000381469727,29.399999618530273,13.800000190734863,28.899999618530273,14.100000381469727,29.0,4253582,2520814
2020-08-04,13.949999809265137,26.670429229736328,13.949999809265137,29.100000381469727,14.25,29.399999618530273,13.899999618530273,29.0,14.199999809265137,29.399999618530273,1378527,1649935
2020-08-05,13.850000381469727,26.9912052154541,13.850000381469727,29.450000762939453,14.0,30.100000381469727,13.800000190734863,29.100000381469727,13.899999618530273,29.149999618530273,1351812,2796376
2020-08-06,13.699999809265137,26.94537925720215,13.699999809265137,29.399999618530273,13.949999809265137,29.700000762939453,13.649999618530273,29.100000381469727,13.899999618530273,29.399999618530273,1662493,2329028
2020-08-07,13.75,26.94537925720215,13.75,29.399999618530273,13.899999618530273,29.600000381469727,13.550000190734863,29.049999237060547,13.699999809265137,29.25,2398361,2388288
2020-08-10,13.75,27.037031173706055,13.75,29.5,13.949999809265137,29.799999237060547,13.699999809265137,29.299999237060547,13.850000381469727,29.5,1001455,1664354
2020-08-11,13.649999618530273,28.136842727661133,13.649999618530273,30.700000762939453,13.850000381469727,31.0,13.600000381469727,29.25,13.800000190734863,29.700000762939453,1677846,6911725
2020-08-12,13.899999618530273,28.27431869506836,13.899999618530273,30.850000381469727,14.149999618530273,31.799999237060547,13.899999618530273,30.700000762939453,14.0,31.799999237060547,3846989,12782399
2020-08-13,13.75,27.72441291809082,13.75,30.25,14.050000190734863,31.100000381469727,13.75,30.200000762939453,14.050000190734863,30.950000762939453,1552897,3301370
2020-08-14,13.649999618530273,27.037031173706055,13.649999618530273,29.5,13.899999618530273,30.399999618530273,13.550000190734863,29.299999237060547,13.75,30.399999618530273,1248297,3342798
2020-08-17,13.449999809265137,26.899555206298828,13.449999809265137,29.350000381469727,13.699999809265137,29.950000762939453,13.350000381469727,29.100000381469727,13.649999618530273,29.600000381469727,1342893,3174028
2020-08-18,13.699999809265137,26.94537925720215,13.699999809265137,29.399999618530273,14.100000381469727,29.549999237060547,13.350000381469727,29.25,13.5,29.549999237060547,2113901,2600180
2020-08-19,13.850000381469727,27.403635025024414,13.850000381469727,29.899999618530273,14.199999809265137,30.149999618530273,13.800000190734863,29.600000381469727,14.050000190734863,29.600000381469727,3751312,5537764
2020-08-20,13.699999809265137,27.403635025024414,13.699999809265137,29.899999618530273,13.899999618530273,30.149999618530273,13.649999618530273,29.549999237060547,13.800000190734863,29.850000381469727,1727454,3400627
2020-08-21,14.149999618530273,27.907716751098633,14.149999618530273,30.450000762939453,14.800000190734863,30.899999618530273,13.75,30.149999618530273,13.75,30.200000762939453,15413075,6899257
2020-08-24,14.0,28.320144653320312,14.0,30.899999618530273,14.350000381469727,32.20000076293945,13.899999618530273,30.799999237060547,14.199999809265137,31.799999237060547,2756154,13938959
2020-08-25,13.949999809265137,27.999366760253906,13.949999809265137,30.549999237060547,14.25,31.149999618530273,13.899999618530273,30.5,14.100000381469727,31.0,2571719,5621927
2020-08-26,13.949999809265137,27.953540802001953,13.949999809265137,30.5,14.149999618530273,30.700000762939453,13.850000381469727,30.350000381469727,13.949999809265137,30.5,2191221,3000489
2020-08-27,13.850000381469727,27.999366760253906,13.850000381469727,30.549999237060547,14.050000190734863,30.950000762939453,13.850000381469727,30.5,14.050000190734863,30.5,2206552,3868068
2020-08-28,13.949999809265137,28.778400421142578,13.949999809265137,31.399999618530273,14.300000190734863,31.850000381469727,13.850000381469727,30.600000381469727,13.899999618530273,30.75,4683746,13615067
2020-08-31,13.649999618530273,27.6785888671875,13.649999618530273,30.200000762939453,14.800000190734863,32.45000076293945,13.600000381469727,30.0,14.800000190734863,32.45000076293945,4329549,9254039
2020-09-01,13.5,27.403635025024414,13.5,29.899999618530273,14.0,30.399999618530273,13.350000381469727,29.25,13.649999618530273,30.149999618530273,1781053,4425447
2020-09-02,13.449999809265137,27.12868309020996,13.449999809265137,29.600000381469727,13.550000190734863,29.950000762939453,13.300000190734863,29.350000381469727,13.449999809265137,29.899999618530273,1162489,2558654
2020-09-03,13.350000381469727,27.266159057617188,13.350000381469727,29.75,13.550000190734863,30.0,13.350000381469727,29.5,13.449999809265137,29.649999618530273,945986,1956816
2020-09-04,13.25,26.899555206298828,13.25,29.350000381469727,13.5,29.600000381469727,13.100000381469727,29.049999237060547,13.25,29.299999237060547,1194323,2488925
2020-09-07,13.149999618530273,26.53295135498047,13.149999618530273,28.950000762939453,13.350000381469727,29.399999618530273,13.100000381469727,28.850000381469727,13.25,29.25,806138,2554911
2020-09-08,13.050000190734863,26.34964942932129,13.050000190734863,28.75,13.25,29.100000381469727,13.0,28.649999618530273,13.199999809265137,29.049999237060547,869377,1536880
2020-09-09,12.850000381469727,25.891395568847656,12.850000381469727,28.25,13.0,28.5,12.649999618530273,27.850000381469727,12.899999618530273,28.100000381469727,926950,1994113
2020-09-10,13.050000190734863,26.39547348022461,13.050000190734863,28.799999237060547,13.149999618530273,29.149999618530273,12.899999618530273,28.350000381469727,13.0,28.350000381469727,739491,2103326
2020-09-11,13.050000190734863,26.257999420166016,13.050000190734863,28.649999618530273,13.399999618530273,29.149999618530273,12.949999809265137,28.399999618530273,13.050000190734863,28.799999237060547,845020,2030705
2020-09-14,14.300000190734863,26.21217155456543,14.300000190734863,28.600000381469727,14.75,28.950000762939453,13.0,28.5,13.100000381469727,28.700000762939453,12803624,2105705
2020-09-15,13.800000190734863,25.799741744995117,13.800000190734863,28.149999618530273,14.5,28.899999618530273,13.699999809265137,27.799999237060547,14.449999809265137,28.899999618530273,5816751,2724141
2020-09-16,13.5,25.570615768432617,13.5,27.899999618530273,13.800000190734863,28.350000381469727,13.399999618530273,27.299999237060547,13.699999809265137,28.200000762939453,1593496,2894231
2020-09-17,13.300000190734863,25.204011917114258,13.300000190734863,27.5,13.5,27.799999237060547,13.149999618530273,27.200000762939453,13.449999809265137,27.75,1033842,2489430
2020-09-18,13.100000381469727,24.6082820892334,13.100000381469727,26.850000381469727,13.399999618530273,27.700000762939453,13.050000190734863,26.649999618530273,13.300000190734863,27.649999618530273,1671935,4313508
2020-09-21,12.649999618530273,23.875072479248047,12.649999618530273,26.049999237060547,13.199999809265137,27.950000762939453,12.5,25.700000762939453,13.149999618530273,26.850000381469727,1706859,6731905
2020-09-22,12.399999618530273,23.370994567871094,12.399999618530273,25.5,12.75,26.200000762939453,12.050000190734863,24.950000762939453,12.75,26.0,1632570,4098199
2020-09-23,12.25,23.050214767456055,12.25,25.149999618530273,12.649999618530273,25.899999618530273,12.149999618530273,24.950000762939453,12.449999809265137,25.549999237060547,1085319,2912368
2020-09-24,11.949999809265137,22.7752628326416,11.949999809265137,24.850000381469727,12.25,25.049999237060547,11.699999809265137,24.549999237060547,12.100000381469727,25.0,1818126,2209015
2020-09-25,12.149999618530273,22.225357055664062,12.149999618530273,24.25,12.199999809265137,24.850000381469727,11.899999618530273,23.649999618530273,12.0,24.850000381469727,1506537,8063214
2020-09-28,12.550000190734863,22.729434967041016,12.550000190734863,24.799999237060547,12.800000190734863,24.950000762939453,12.149999618530273,24.25,12.25,24.5,1144429,4283956
2020-09-29,12.300000190734863,22.637786865234375,12.300000190734863,24.700000762939453,12.649999618530273,25.299999237060547,12.25,24.450000762939453,12.600000381469727,24.950000762939453,673281,2378567
2020-09-30,12.149999618530273,22.317007064819336,12.149999618530273,24.350000381469727,12.300000190734863,24.700000762939453,11.949999809265137,24.299999237060547,12.300000190734863,24.700000762939453,1000413,1622254
2020-10-01,12.199999809265137,22.225357055664062,12.199999809265137,24.25,12.5,24.850000381469727,12.149999618530273,23.899999618530273,12.199999809265137,24.399999618530273,625841,2583274
2020-10-05,12.100000381469727,22.500307083129883,12.100000381469727,24.549999237060547,12.399999618530273,25.049999237060547,12.050000190734863,24.350000381469727,12.25,24.5,762249,2170845
2020-10-06,12.050000190734863,22.408658981323242,12.050000190734863,24.450000762939453,12.300000190734863,24.75,11.949999809265137,24.350000381469727,12.199999809265137,24.600000381469727,773574,1386792
2020-10-07,11.949999809265137,22.317007064819336,11.949999809265137,24.350000381469727,12.100000381469727,24.600000381469727,11.899999618530273,24.200000762939453,12.100000381469727,24.5,799841,1337626
2020-10-08,11.899999618530273,22.408658981323242,11.899999618530273,24.450000762939453,12.100000381469727,24.850000381469727,11.800000190734863,24.350000381469727,12.050000190734863,24.5,578468,3341770
2020-10-09,12.149999618530273,22.821086883544922,12.149999618530273,24.899999618530273,12.350000381469727,25.0,11.800000190734863,24.200000762939453,11.850000381469727,24.549999237060547,1628398,3820599
2020-10-12,11.899999618530273,22.821086883544922,11.899999618530273,24.899999618530273,12.300000190734863,25.649999618530273,11.800000190734863,24.799999237060547,12.199999809265137,25.100000381469727,882694,2125431
2020-10-13,11.75,22.225357055664062,11.75,24.25,11.899999618530273,24.950000762939453,11.75,24.149999618530273,11.899999618530273,24.850000381469727,641263,1850280
2020-10-14,11.699999809265137,22.087879180908203,11.699999809265137,24.100000381469727,11.75,24.399999618530273,11.5,23.899999618530273,11.75,24.399999618530273,942202,4388115
2020-10-15,11.449999809265137,21.44632339477539,11.449999809265137,23.399999618530273,11.75,24.299999237060547,11.399999618530273,23.299999237060547,11.699999809265137,24.100000381469727,984223,3905520
2020-10-16,11.399999618530273,21.308847427368164,11.399999618530273,23.25,11.649999618530273,23.75,11.300000190734863,23.100000381469727,11.399999618530273,23.549999237060547,908992,2538978
2020-10-19,11.850000381469727,21.81292724609375,11.850000381469727,23.799999237060547,11.949999809265137,23.950000762939453,11.449999809265137,23.25,11.5,23.399999618530273,1770823,3254527
2020-10-20,12.199999809265137,21.583799362182617,12.199999809265137,23.549999237060547,12.300000190734863,23.850000381469727,11.699999809265137,23.450000762939453,11.850000381469727,23.850000381469727,1739984,1722272
2020-10-21,12.600000381469727,22.36283302307129,12.600000381469727,24.399999618530273,12.699999809265137,24.600000381469727,12.300000190734863,23.600000381469727,12.399999618530273,23.600000381469727,2423576,4188208
2020-10-22,12.399999618530273,22.133705139160156,12.399999618530273,24.149999618530273,13.449999809265137,24.350000381469727,12.300000190734863,24.0,12.699999809265137,24.100000381469727,9327763,1758051
2020-10-23,12.550000190734863,22.317007064819336,12.550000190734863,24.350000381469727,12.75,24.5,12.449999809265137,24.049999237060547,12.5,24.200000762939453,1786314,1200783
2020-10-26,12.199999809265137,22.271181106567383,12.199999809265137,24.299999237060547,12.600000381469727,24.75,12.149999618530273,24.149999618530273,12.600000381469727,24.350000381469727,1005223,1367337
2020-10-27,12.050000190734863,21.99622917175293,12.050000190734863,24.0,12.25,24.350000381469727,11.899999618530273,23.899999618530273,12.199999809265137,24.299999237060547,988153,1285814
2020-10-28,11.800000190734863,21.858753204345703,11.800000190734863,23.850000381469727,12.149999618530273,24.25,11.75,23.75,12.100000381469727,23.950000762939453,809973,2804362
2020-10-29,11.649999618530273,21.62962532043457,11.649999618530273,23.600000381469727,11.800000190734863,24.0,11.550000190734863,23.450000762939453,11.699999809265137,24.0,647552,1750345
2020-10-30,11.600000381469727,22.04205322265625,11.600000381469727,24.049999237060547,11.850000381469727,24.25,11.550000190734863,23.5,11.75,23.600000381469727,615855,1331467
2020-11-02,11.75,21.950403213500977,11.75,23.950000762939453,12.75,24.649999618530273,11.649999618530273,23.799999237060547,12.75,24.100000381469727,1423776,4090621
2020-11-03,11.699999809265137,21.858753204345703,11.699999809265137,23.850000381469727,11.949999809265137,24.399999618530273,11.649999618530273,23.649999618530273,11.850000381469727,24.399999618530273,642959,3249018
2020-11-04,11.699999809265137,21.81292724609375,11.699999809265137,23.799999237060547,11.850000381469727,24.149999618530273,11.649999618530273,23.600000381469727,11.850000381469727,23.950000762939453,469194,2411301
2020-11-05,11.649999618530273,22.087879180908203,11.649999618530273,24.100000381469727,11.949999809265137,24.299999237060547,11.600000381469727,23.899999618530273,11.75,24.0,1113660,2921335
2020-11-06,11.75,22.454483032226562,11.75,24.5,11.899999618530273,24.649999618530273,11.649999618530273,24.25,11.649999618530273,24.5,1262205,4706645
2020-11-09,11.75,22.7752628326416,11.75,24.850000381469727,11.949999809265137,25.450000762939453,11.649999618530273,24.700000762939453,11.949999809265137,25.200000762939453,892636,5102910
2020-11-10,11.850000381469727,23.050214767456055,11.850000381469727,25.149999618530273,11.949999809265137,25.25,11.699999809265137,24.799999237060547,11.850000381469727,25.200000762939453,1550282,5218662
2020-11-11,11.949999809265137,22.866912841796875,11.949999809265137,24.950000762939453,12.25,25.600000381469727,11.899999618530273,24.850000381469727,11.949999809265137,25.149999618530273,2095504,4427176
2020-11-12,11.800000190734863,22.683610916137695,11.800000190734863,24.75,11.949999809265137,25.149999618530273,11.75,24.700000762939453,11.949999809265137,24.850000381469727,787101,2966687
2020-11-13,11.75,22.637786865234375,11.75,24.700000762939453,11.800000190734863,24.799999237060547,11.699999809265137,24.450000762939453,11.75,24.5,687588,2719941
2020-11-14,11.850000381469727,22.821086883544922,11.850000381469727,24.899999618530273,11.949999809265137,24.950000762939453,11.800000190734863,24.75,11.850000381469727,24.799999237060547,304190,707848
2020-11-17,11.850000381469727,22.821086883544922,11.850000381469727,24.899999618530273,11.949999809265137,25.200000762939453,11.800000190734863,24.850000381469727,11.949999809265137,25.0,687710,3785057
2020-11-18,11.899999618530273,23.508468627929688,11.899999618530273,25.649999618530273,12.100000381469727,25.75,11.75,24.850000381469727,11.850000381469727,24.850000381469727,1574956,5456921
2020-11-19,11.800000190734863,23.14186668395996,11.800000190734863,25.25,12.149999618530273,25.75,11.699999809265137,25.200000762939453,11.850000381469727,25.450000762939453,1699234,3752436
2020-11-20,12.050000190734863,23.416818618774414,12.050000190734863,25.549999237060547,12.399999618530273,25.75,11.75,25.200000762939453,11.850000381469727,25.299999237060547,4372241,4671815
2020-11-23,12.149999618530273,23.462644577026367,12.149999618530273,25.600000381469727,12.350000381469727,25.950000762939453,12.050000190734863,25.450000762939453,12.25,25.850000381469727,2333769,3738338
2020-11-24,12.100000381469727,23.554296493530273,12.100000381469727,25.700000762939453,12.25,25.850000381469727,12.100000381469727,25.600000381469727,12.199999809265137,25.700000762939453,1317032,2435588
2020-11-25,12.25,24.47080421447754,12.25,26.700000762939453,12.699999809265137,27.149999618530273,12.199999809265137,26.0,12.399999618530273,26.0,5535287,12786008
2020-11-26,12.199999809265137,24.974884033203125,12.199999809265137,27.25,12.300000190734863,27.350000381469727,12.100000381469727,26.649999618530273,12.25,26.950000762939453,1150090,7434235
